source,title,total_price_yuan,unit_price_yuan_per_m2,area_m2,rooms,location,city,district,block,page,price_per_m2,dataset,rent_month_yuan,rent_per_m2
zu,光大水墨风景 3室2卫2厅 164平精装修 3100,,,164.0,,海淀,北京,海淀,万柳,3,,rent,31000.0,189.02439024390245
zu,2室2厅阳春光华枫树园,,,107.0,,海淀,北京,海淀,万柳,3,,rent,15900.0,148.5981308411215
zu,2室1厅阳春光华枫树园,,,105.0,,海淀,北京,海淀,万柳,3,,rent,13000.0,123.80952380952381
zu,3室2厅万泉新新家园,,,136.0,,海淀,北京,海淀,万柳,3,,rent,24000.0,176.47058823529412
zu,南北通透 4室2厅 万泉新新家园,,,248.0,,海淀,北京,海淀,万柳,3,,rent,35000.0,141.1290322580645
zu,3室2厅碧水云天1期,,,147.0,,海淀,北京,海淀,万柳,3,,rent,18500.0,125.85034013605443
zu,蜂鸟社区1室1厅精装修,,,52.0,,海淀,北京,海淀,万柳,3,,rent,6500.0,125.0
zu,南北通透小南庄3室2厅精装修,,,130.0,,海淀,北京,海淀,万柳,3,,rent,14000.0,107.6923076923077
zu,3室1厅碧水云天2期,,,156.0,,海淀,北京,海淀,万柳,3,,rent,23000.0,147.43589743589743
zu,3室1厅万泉新新家园,,,159.0,,海淀,北京,海淀,万柳,3,,rent,30000.0,188.67924528301887
zu,涧桥泊屋4室2厅精装修,,,194.0,,海淀,北京,海淀,万柳,3,,rent,28000.0,144.3298969072165
zu,1室1厅锋尚国际公寓,,,68.0,,海淀,北京,海淀,万柳,4,,rent,9000.0,132.35294117647058
zu,3室2厅碧水云天1期,,,147.0,,海淀,北京,海淀,万柳,4,,rent,18500.0,125.85034013605443
zu,蜂鸟社区1室精装修企业推荐房源,,,50.0,,海淀,北京,海淀,万柳,4,,rent,6000.0,120.0
zu,5室3厅万城华府海园,,,380.0,,海淀,北京,海淀,万柳,4,,rent,90000.0,236.8421052631579
zu,1室1厅锋尚国际公寓,,,68.0,,海淀,北京,海淀,万柳,4,,rent,9000.0,132.35294117647058
zu,3室2厅碧水云天1期,,,137.0,,海淀,北京,海淀,万柳,4,,rent,20000.0,145.98540145985402
zu,5室3厅万城华府龙园,,,395.0,,海淀,北京,海淀,万柳,4,,rent,60000.0,151.8987341772152
zu,4室2厅万泉新新家园,,,269.0,,海淀,北京,海淀,万柳,4,,rent,38000.0,141.26394052044608
zu,蜂鸟社区1室精装修企业推荐房源,,,50.0,,海淀,北京,海淀,万柳,4,,rent,6000.0,120.0
zu,4室2厅万泉新新家园,,,248.0,,海淀,北京,海淀,万柳,4,,rent,35000.0,141.1290322580645
zu,2室1厅阳春光华枫树园,,,105.0,,海淀,北京,海淀,万柳,4,,rent,13000.0,123.80952380952381
zu,3室2厅碧水云天2期,,,125.0,,海淀,北京,海淀,万柳,4,,rent,20000.0,160.0
zu,新起点嘉园2室1厅精装修,,,124.0,,海淀,北京,海淀,万柳,4,,rent,15000.0,120.96774193548387
zu,2室1厅光大水墨风景,,,99.0,,海淀,北京,海淀,万柳,4,,rent,17500.0,176.76767676767676
zu,万柳蜂鸟社区精装一居 高层电梯房 6000元/月,,,42.0,,万柳,北京,海淀,万柳,4,,rent,6000.0,142.85714285714286
zu,蜂鸟社区 1室1卫1厅 52.19平精装修 6500,,,52.0,,海淀,北京,海淀,万柳,4,,rent,6500.0,125.0
zu,3室1厅万泉新新家园,,,159.0,,海淀,北京,海淀,万柳,4,,rent,30000.0,188.67924528301887
zu,光大花园4室2厅精装修,,,177.0,,海淀,北京,海淀,万柳,4,,rent,22000.0,124.29378531073446
zu,新起点嘉园5室2厅精装修,,,300.0,,海淀,北京,海淀,万柳,4,,rent,32000.0,106.66666666666667
zu,光大花园4室2厅精装修,,,177.0,,海淀,北京,海淀,万柳,4,,rent,22000.0,124.29378531073446
zu,4室2厅碧水云天1期,,,178.0,,海淀,北京,海淀,万柳,4,,rent,28500.0,160.1123595505618
zu,5室3厅万城华府龙园,,,395.0,,海淀,北京,海淀,万柳,4,,rent,60000.0,151.8987341772152
zu,蜂鸟社区1室1厅精装修,,,52.0,,海淀,北京,海淀,万柳,4,,rent,5600.0,107.6923076923077
zu,2室2厅阳春光华枫树园,,,107.0,,海淀,北京,海淀,万柳,4,,rent,15900.0,148.5981308411215
zu,新起点嘉园5室2厅精装修,,,300.0,,海淀,北京,海淀,万柳,4,,rent,32000.0,106.66666666666667
zu,蜂鸟社区1室1厅精装修,,,42.0,,海淀,北京,海淀,万柳,4,,rent,6000.0,142.85714285714286
zu,涧桥泊屋4室2厅精装修,,,194.0,,海淀,北京,海淀,万柳,4,,rent,28000.0,144.3298969072165
zu,1室1厅碧水云天2期,,,61.0,,海淀,北京,海淀,万柳,4,,rent,9800.0,160.65573770491804
zu,2室1厅光大水墨风景,,,99.0,,海淀,北京,海淀,万柳,4,,rent,17500.0,176.76767676767676
zu,光大花园4室2厅精装修,,,177.0,,海淀,北京,海淀,万柳,4,,rent,22000.0,124.29378531073446
zu,3室2厅碧水云天2期,,,115.0,,海淀,北京,海淀,万柳,4,,rent,18000.0,156.52173913043478
zu,3室2厅碧水云天1期,,,136.0,,海淀,北京,海淀,万柳,4,,rent,19000.0,139.7058823529412
zu,光大花园2室1厅豪华装修,,,92.0,,海淀,北京,海淀,万柳,4,,rent,13000.0,141.30434782608697
zu,3室2厅碧水云天2期,,,125.0,,海淀,北京,海淀,万柳,4,,rent,20000.0,160.0
zu,1室1厅锋尚国际公寓,,,68.0,,海淀,北京,海淀,万柳,4,,rent,9000.0,132.35294117647058
zu,5室3厅万城华府海园,,,380.0,,海淀,北京,海淀,万柳,4,,rent,90000.0,236.8421052631579
zu,1室1厅碧水云天2期,,,61.0,,海淀,北京,海淀,万柳,4,,rent,9800.0,160.65573770491804
zu,4室2厅锋尚国际公寓,,,156.0,,海淀,北京,海淀,万柳,4,,rent,28000.0,179.48717948717947
zu,5室3厅万城华府龙园,,,395.0,,海淀,北京,海淀,万柳,4,,rent,60000.0,151.8987341772152
zu,涧桥泊屋4室2厅精装修,,,194.0,,海淀,北京,海淀,万柳,4,,rent,28000.0,144.3298969072165
zu,3室2厅万泉新新家园,,,136.0,,海淀,北京,海淀,万柳,4,,rent,23000.0,169.11764705882354
zu,光大花园4室2厅精装修 随时看房 价格可议,,,177.0,,海淀,北京,海淀,万柳,4,,rent,22000.0,124.29378531073446
zu,万柳锋尚国际精装一居 南北通透电梯房,,,68.0,,万柳,北京,海淀,万柳,4,,rent,9000.0,132.35294117647058
zu,1室1厅锋尚国际公寓,,,68.0,,海淀,北京,海淀,万柳,4,,rent,9000.0,132.35294117647058
zu,5室3厅万城华府海园,,,380.0,,海淀,北京,海淀,万柳,4,,rent,90000.0,236.8421052631579
zu,2室1厅光大水墨风景,,,99.0,,海淀,北京,海淀,万柳,4,,rent,17500.0,176.76767676767676
zu,5室3厅万城华府龙园,,,395.0,,海淀,北京,海淀,万柳,4,,rent,60000.0,151.8987341772152
zu,南北通透万柳书院3室2厅豪华装修,,,213.0,,万柳,北京,海淀,万柳,4,,rent,80000.0,375.5868544600939
zu,3室1厅万泉新新家园,,,159.0,,海淀,北京,海淀,万柳,4,,rent,30000.0,188.67924528301887
zu,1室1厅碧水云天2期,,,81.0,,海淀,北京,海淀,万柳,4,,rent,9900.0,122.22222222222223
zu,3室2厅碧水云天1期,,,137.0,,海淀,北京,海淀,万柳,4,,rent,20000.0,145.98540145985402
zu,3室2厅碧水云天2期,,,171.0,,海淀,北京,海淀,万柳,4,,rent,25000.0,146.19883040935673
zu,"假一罚百,万柳书院,2025年新房源,稳定长租,有车",,,323.0,,万柳,北京,海淀,万柳,4,,rent,145000.0,448.91640866873064
zu,3室2厅碧水云天1期,,,147.0,,海淀,北京,海淀,万柳,4,,rent,18500.0,125.85034013605443
zu,3室2厅万泉新新家园,,,136.0,,海淀,北京,海淀,万柳,4,,rent,24000.0,176.47058823529412
zu,万城华府龙园南北通透5居 395平毛坯豪宅 月租6万,,,395.0,,海淀,北京,海淀,万柳,4,,rent,60000.0,151.8987341772152
zu,光大花园4室2厅精装修,,,177.0,,海淀,北京,海淀,万柳,4,,rent,22000.0,124.29378531073446
zu,4室2厅锋尚国际公寓,,,156.0,,海淀,北京,海淀,万柳,4,,rent,28000.0,179.48717948717947
zu,3室2厅碧水云天1期,,,147.0,,海淀,北京,海淀,万柳,4,,rent,18500.0,125.85034013605443
zu,4室2厅光大水墨风景,,,216.0,,海淀,北京,海淀,万柳,4,,rent,38000.0,175.92592592592592
zu,1室1厅锋尚国际公寓,,,68.0,,海淀,北京,海淀,万柳,4,,rent,9000.0,132.35294117647058
zu,3室2厅碧水云天1期,,,147.0,,海淀,北京,海淀,万柳,4,,rent,18500.0,125.85034013605443
zu,蜂鸟社区1室精装修企业推荐房源,,,50.0,,海淀,北京,海淀,万柳,4,,rent,6000.0,120.0
zu,5室3厅万城华府海园,,,380.0,,海淀,北京,海淀,万柳,4,,rent,90000.0,236.8421052631579
zu,1室1厅锋尚国际公寓,,,68.0,,海淀,北京,海淀,万柳,4,,rent,9000.0,132.35294117647058
zu,3室2厅碧水云天1期,,,137.0,,海淀,北京,海淀,万柳,4,,rent,20000.0,145.98540145985402
zu,5室3厅万城华府龙园,,,395.0,,海淀,北京,海淀,万柳,4,,rent,60000.0,151.8987341772152
zu,4室2厅万泉新新家园,,,269.0,,海淀,北京,海淀,万柳,4,,rent,38000.0,141.26394052044608
zu,蜂鸟社区1室精装修企业推荐房源,,,50.0,,海淀,北京,海淀,万柳,4,,rent,6000.0,120.0
zu,4室2厅万泉新新家园,,,248.0,,海淀,北京,海淀,万柳,4,,rent,35000.0,141.1290322580645
zu,2室1厅阳春光华枫树园,,,105.0,,海淀,北京,海淀,万柳,4,,rent,13000.0,123.80952380952381
zu,3室2厅碧水云天2期,,,125.0,,海淀,北京,海淀,万柳,4,,rent,20000.0,160.0
zu,新起点嘉园2室1厅精装修,,,124.0,,海淀,北京,海淀,万柳,4,,rent,15000.0,120.96774193548387
zu,2室1厅光大水墨风景,,,99.0,,海淀,北京,海淀,万柳,4,,rent,17500.0,176.76767676767676
zu,万柳蜂鸟社区精装一居 高层电梯房 6000元/月,,,42.0,,万柳,北京,海淀,万柳,4,,rent,6000.0,142.85714285714286
zu,蜂鸟社区 1室1卫1厅 52.19平精装修 6500,,,52.0,,海淀,北京,海淀,万柳,4,,rent,6500.0,125.0
zu,3室1厅万泉新新家园,,,159.0,,海淀,北京,海淀,万柳,4,,rent,30000.0,188.67924528301887
zu,光大花园4室2厅精装修,,,177.0,,海淀,北京,海淀,万柳,4,,rent,22000.0,124.29378531073446
zu,新起点嘉园5室2厅精装修,,,300.0,,海淀,北京,海淀,万柳,4,,rent,32000.0,106.66666666666667
zu,光大花园4室2厅精装修,,,177.0,,海淀,北京,海淀,万柳,4,,rent,22000.0,124.29378531073446
zu,4室2厅碧水云天1期,,,178.0,,海淀,北京,海淀,万柳,4,,rent,28500.0,160.1123595505618
zu,5室3厅万城华府龙园,,,395.0,,海淀,北京,海淀,万柳,4,,rent,60000.0,151.8987341772152
zu,蜂鸟社区1室1厅精装修,,,52.0,,海淀,北京,海淀,万柳,4,,rent,5600.0,107.6923076923077
zu,2室2厅阳春光华枫树园,,,107.0,,海淀,北京,海淀,万柳,4,,rent,15900.0,148.5981308411215
zu,新起点嘉园5室2厅精装修,,,300.0,,海淀,北京,海淀,万柳,4,,rent,32000.0,106.66666666666667
zu,蜂鸟社区1室1厅精装修,,,42.0,,海淀,北京,海淀,万柳,4,,rent,6000.0,142.85714285714286
zu,涧桥泊屋4室2厅精装修,,,194.0,,海淀,北京,海淀,万柳,4,,rent,28000.0,144.3298969072165
zu,1室1厅碧水云天2期,,,61.0,,海淀,北京,海淀,万柳,4,,rent,9800.0,160.65573770491804
zu,2室1厅光大水墨风景,,,99.0,,海淀,北京,海淀,万柳,4,,rent,17500.0,176.76767676767676
zu,光大花园4室2厅精装修,,,177.0,,海淀,北京,海淀,万柳,4,,rent,22000.0,124.29378531073446
zu,3室2厅碧水云天2期,,,115.0,,海淀,北京,海淀,万柳,4,,rent,18000.0,156.52173913043478
zu,3室2厅碧水云天1期,,,136.0,,海淀,北京,海淀,万柳,4,,rent,19000.0,139.7058823529412
zu,光大花园2室1厅豪华装修,,,92.0,,海淀,北京,海淀,万柳,4,,rent,13000.0,141.30434782608697
zu,3室2厅碧水云天2期,,,125.0,,海淀,北京,海淀,万柳,4,,rent,20000.0,160.0
zu,1室1厅锋尚国际公寓,,,68.0,,海淀,北京,海淀,万柳,4,,rent,9000.0,132.35294117647058
zu,5室3厅万城华府海园,,,380.0,,海淀,北京,海淀,万柳,4,,rent,90000.0,236.8421052631579
zu,1室1厅碧水云天2期,,,61.0,,海淀,北京,海淀,万柳,4,,rent,9800.0,160.65573770491804
zu,4室2厅锋尚国际公寓,,,156.0,,海淀,北京,海淀,万柳,4,,rent,28000.0,179.48717948717947
zu,5室3厅万城华府龙园,,,395.0,,海淀,北京,海淀,万柳,4,,rent,60000.0,151.8987341772152
zu,涧桥泊屋4室2厅精装修,,,194.0,,海淀,北京,海淀,万柳,4,,rent,28000.0,144.3298969072165
zu,3室2厅万泉新新家园,,,136.0,,海淀,北京,海淀,万柳,4,,rent,23000.0,169.11764705882354
zu,光大花园4室2厅精装修 随时看房 价格可议,,,177.0,,海淀,北京,海淀,万柳,4,,rent,22000.0,124.29378531073446
zu,万柳锋尚国际精装一居 南北通透电梯房,,,68.0,,万柳,北京,海淀,万柳,4,,rent,9000.0,132.35294117647058
zu,1室1厅锋尚国际公寓,,,68.0,,海淀,北京,海淀,万柳,4,,rent,9000.0,132.35294117647058
zu,5室3厅万城华府海园,,,380.0,,海淀,北京,海淀,万柳,4,,rent,90000.0,236.8421052631579
zu,2室1厅光大水墨风景,,,99.0,,海淀,北京,海淀,万柳,4,,rent,17500.0,176.76767676767676
zu,5室3厅万城华府龙园,,,395.0,,海淀,北京,海淀,万柳,4,,rent,60000.0,151.8987341772152
zu,南北通透万柳书院3室2厅豪华装修,,,213.0,,万柳,北京,海淀,万柳,4,,rent,80000.0,375.5868544600939
zu,3室1厅万泉新新家园,,,159.0,,海淀,北京,海淀,万柳,4,,rent,30000.0,188.67924528301887
zu,1室1厅碧水云天2期,,,81.0,,海淀,北京,海淀,万柳,4,,rent,9900.0,122.22222222222223
zu,3室2厅碧水云天1期,,,137.0,,海淀,北京,海淀,万柳,4,,rent,20000.0,145.98540145985402
zu,3室2厅碧水云天2期,,,171.0,,海淀,北京,海淀,万柳,4,,rent,25000.0,146.19883040935673
zu,"假一罚百,万柳书院,2025年新房源,稳定长租,有车",,,323.0,,万柳,北京,海淀,万柳,4,,rent,145000.0,448.91640866873064
zu,3室2厅碧水云天1期,,,147.0,,海淀,北京,海淀,万柳,4,,rent,18500.0,125.85034013605443
zu,3室2厅万泉新新家园,,,136.0,,海淀,北京,海淀,万柳,4,,rent,24000.0,176.47058823529412
zu,万城华府龙园南北通透5居 395平毛坯豪宅 月租6万,,,395.0,,海淀,北京,海淀,万柳,4,,rent,60000.0,151.8987341772152
zu,光大花园4室2厅精装修,,,177.0,,海淀,北京,海淀,万柳,4,,rent,22000.0,124.29378531073446
zu,4室2厅锋尚国际公寓,,,156.0,,海淀,北京,海淀,万柳,4,,rent,28000.0,179.48717948717947
zu,3室2厅碧水云天1期,,,147.0,,海淀,北京,海淀,万柳,4,,rent,18500.0,125.85034013605443
zu,4室2厅光大水墨风景,,,216.0,,海淀,北京,海淀,万柳,4,,rent,38000.0,175.92592592592592
zu,1室1厅锋尚国际公寓,,,68.0,,海淀,北京,海淀,万柳,5,,rent,9000.0,132.35294117647058
zu,5室3厅万城华府龙园,,,395.0,,海淀,北京,海淀,万柳,5,,rent,60000.0,151.8987341772152
zu,1室1厅锋尚国际公寓 交通便利随时看房,,,68.0,,海淀,北京,海淀,万柳,5,,rent,9000.0,132.35294117647058
zu,新起点嘉园5室2厅精装修,,,300.0,,海淀,北京,海淀,万柳,5,,rent,32000.0,106.66666666666667
zu,2室1厅光大水墨风景,,,99.0,,海淀,北京,海淀,万柳,5,,rent,17500.0,176.76767676767676
zu,4室2厅万泉新新家园,,,269.0,,海淀,北京,海淀,万柳,5,,rent,38000.0,141.26394052044608
zu,光大花园3室1厅精装修,,,112.0,,海淀,北京,海淀,万柳,5,,rent,14000.0,125.0
zu,5室3厅万城华府海园,,,380.0,,海淀,北京,海淀,万柳,5,,rent,90000.0,236.8421052631579
zu,蜂鸟社区1室1厅精装修,,,47.0,,海淀,北京,海淀,万柳,5,,rent,6000.0,127.65957446808511
zu,3室2厅碧水云天1期,,,147.0,,海淀,北京,海淀,万柳,5,,rent,18500.0,125.85034013605443
zu,4室2厅万泉新新家园,,,269.0,,海淀,北京,海淀,万柳,5,,rent,38000.0,141.26394052044608
zu,4室2厅光大水墨风景,,,216.0,,海淀,北京,海淀,万柳,5,,rent,38000.0,175.92592592592592
zu,3室2厅碧水云天2期,,,115.0,,海淀,北京,海淀,万柳,5,,rent,18000.0,156.52173913043478
zu,5室3厅万城华府龙园,,,395.0,,海淀,北京,海淀,万柳,5,,rent,60000.0,151.8987341772152
zu,阳春光华枫树园 2室1卫1厅 91.83平精装修 1,,,91.0,,海淀,北京,海淀,万柳,5,,rent,13500.0,148.35164835164835
zu,3室2厅碧水云天2期,,,125.0,,海淀,北京,海淀,万柳,5,,rent,20000.0,160.0
zu,新起点嘉园3室1厅精装修,,,181.0,,海淀,北京,海淀,万柳,5,,rent,19000.0,104.97237569060773
zu,2室2厅万城华府龙园,,,150.0,,海淀,北京,海淀,万柳,5,,rent,25800.0,172.0
zu,5室3厅万城华府海园,,,380.0,,海淀,北京,海淀,万柳,5,,rent,90000.0,236.8421052631579
zu,2室1厅锋尚国际公寓,,,67.0,,海淀,北京,海淀,万柳,5,,rent,11500.0,171.6417910447761
zu,4室2厅万泉新新家园,,,248.0,,海淀,北京,海淀,万柳,5,,rent,35000.0,141.1290322580645
zu,涧桥泊屋4室2厅豪华装修,,,199.0,,海淀,北京,海淀,万柳,5,,rent,45000.0,226.13065326633165
zu,蜂鸟社区1室1厅精装修,,,52.0,,海淀,北京,海淀,万柳,5,,rent,6500.0,125.0
zu,涧桥泊屋3室2厅豪华装修,,,127.0,,海淀,北京,海淀,万柳,5,,rent,26000.0,204.7244094488189
zu,5室2厅万泉新新家园,,,313.0,,海淀,北京,海淀,万柳,5,,rent,59000.0,188.49840255591053
zu,1室1厅锋尚国际公寓,,,68.0,,海淀,北京,海淀,万柳,5,,rent,9000.0,132.35294117647058
zu,3室2厅碧水云天2期,,,171.0,,海淀,北京,海淀,万柳,5,,rent,25000.0,146.19883040935673
zu,蜂鸟社区 1室1卫1厅 45平精装修 5800元/月,,,45.0,,海淀,北京,海淀,万柳,5,,rent,5800.0,128.88888888888889
zu,万柳别墅+好房出租+装修保养好+5室3厅万城华府海园,,,380.0,,万柳,北京,海淀,万柳,5,,rent,90000.0,236.8421052631579
zu,3室2厅碧水云天2期,,,171.0,,海淀,北京,海淀,万柳,5,,rent,25000.0,146.19883040935673
zu,3室2厅碧水云天1期,,,137.0,,海淀,北京,海淀,万柳,5,,rent,20000.0,145.98540145985402
zu,5室3厅万城华府海园,,,378.0,,海淀,北京,海淀,万柳,5,,rent,100000.0,264.55026455026456
zu,涧桥泊屋4室2厅精装修,,,194.0,,海淀,北京,海淀,万柳,5,,rent,28000.0,144.3298969072165
zu,康桥水郡5室3厅精装修,,,410.0,,海淀,北京,海淀,万柳,5,,rent,90000.0,219.5121951219512
zu,5室3厅万城华府海园,,,380.0,,海淀,北京,海淀,万柳,5,,rent,90000.0,236.8421052631579
zu,精装修 视野开阔 随时看房 采光好 南北通透,,,395.0,,海淀,北京,海淀,万柳,5,,rent,60000.0,151.8987341772152
zu,3室2厅碧水云天1期,,,137.0,,海淀,北京,海淀,万柳,5,,rent,20000.0,145.98540145985402
zu,蜂鸟社区1室1厅精装修,,,47.0,,海淀,北京,海淀,万柳,5,,rent,6000.0,127.65957446808511
zu,"业主急租,全屋精装修,视野采光好,家具可配,可随时入",,,177.0,,海淀,北京,海淀,万柳,5,,rent,22000.0,124.29378531073446
zu,南北通透万柳书院3室2厅豪华装修,,,213.0,,万柳,北京,海淀,万柳,5,,rent,80000.0,375.5868544600939
zu,4室2厅碧水云天1期,,,178.0,,海淀,北京,海淀,万柳,5,,rent,28500.0,160.1123595505618
zu,3室2厅万泉新新家园,,,136.0,,海淀,北京,海淀,万柳,5,,rent,23000.0,169.11764705882354
zu,涧桥泊屋4室2厅精装修,,,194.0,,海淀,北京,海淀,万柳,5,,rent,28000.0,144.3298969072165
zu,2室2厅万城华府龙园,,,150.0,,海淀,北京,海淀,万柳,5,,rent,25800.0,172.0
zu,涧桥泊屋6室2厅豪华装修,,,389.0,,海淀,北京,海淀,万柳,5,,rent,85000.0,218.5089974293059
zu,5室3厅万城华府海园,,,378.0,,海淀,北京,海淀,万柳,5,,rent,100000.0,264.55026455026456
zu,涧桥泊屋3室2厅豪华装修,,,127.0,,海淀,北京,海淀,万柳,5,,rent,26000.0,204.7244094488189
zu,4室2厅万泉新新家园,,,269.0,,海淀,北京,海淀,万柳,5,,rent,38000.0,141.26394052044608
zu,3室2厅光大水墨风景,,,164.0,,海淀,北京,海淀,万柳,5,,rent,31000.0,189.02439024390245
zu,"假一罚百,2025年新出,万柳书院,稳定可以长租",,,213.0,,万柳,北京,海淀,万柳,5,,rent,80000.0,375.5868544600939
zu,蜂鸟社区1室1厅精装修,,,52.0,,海淀,北京,海淀,万柳,5,,rent,5600.0,107.6923076923077
zu,5室3厅万城华府龙园,,,395.0,,海淀,北京,海淀,万柳,5,,rent,60000.0,151.8987341772152
zu,新起点嘉园5室2厅精装修,,,300.0,,海淀,北京,海淀,万柳,5,,rent,32000.0,106.66666666666667
zu,4室2厅万泉新新家园,,,248.0,,海淀,北京,海淀,万柳,5,,rent,35000.0,141.1290322580645
zu,蜂鸟社区1室1厅精装修,,,42.0,,海淀,北京,海淀,万柳,5,,rent,6000.0,142.85714285714286
zu,涧桥泊屋4室2厅精装修,,,194.0,,海淀,北京,海淀,万柳,5,,rent,28000.0,144.3298969072165
zu,1室1厅碧水云天2期,,,81.0,,海淀,北京,海淀,万柳,5,,rent,9900.0,122.22222222222223
zu,2室1厅光大水墨风景,,,99.0,,海淀,北京,海淀,万柳,5,,rent,17500.0,176.76767676767676
zu,3室1厅万泉新新家园,,,159.0,,海淀,北京,海淀,万柳,5,,rent,30000.0,188.67924528301887
zu,4室2厅万泉新新家园,,,200.0,,海淀,北京,海淀,万柳,5,,rent,34000.0,170.0
zu,1室1厅锋尚国际公寓,,,68.0,,海淀,北京,海淀,万柳,5,,rent,9000.0,132.35294117647058
zu,5室3厅万城华府龙园,,,395.0,,海淀,北京,海淀,万柳,5,,rent,60000.0,151.8987341772152
zu,1室1厅锋尚国际公寓 交通便利随时看房,,,68.0,,海淀,北京,海淀,万柳,5,,rent,9000.0,132.35294117647058
zu,新起点嘉园5室2厅精装修,,,300.0,,海淀,北京,海淀,万柳,5,,rent,32000.0,106.66666666666667
zu,2室1厅光大水墨风景,,,99.0,,海淀,北京,海淀,万柳,5,,rent,17500.0,176.76767676767676
zu,4室2厅万泉新新家园,,,269.0,,海淀,北京,海淀,万柳,5,,rent,38000.0,141.26394052044608
zu,光大花园3室1厅精装修,,,112.0,,海淀,北京,海淀,万柳,5,,rent,14000.0,125.0
zu,5室3厅万城华府海园,,,380.0,,海淀,北京,海淀,万柳,5,,rent,90000.0,236.8421052631579
zu,蜂鸟社区1室1厅精装修,,,47.0,,海淀,北京,海淀,万柳,5,,rent,6000.0,127.65957446808511
zu,3室2厅碧水云天1期,,,147.0,,海淀,北京,海淀,万柳,5,,rent,18500.0,125.85034013605443
zu,4室2厅万泉新新家园,,,269.0,,海淀,北京,海淀,万柳,5,,rent,38000.0,141.26394052044608
zu,4室2厅光大水墨风景,,,216.0,,海淀,北京,海淀,万柳,5,,rent,38000.0,175.92592592592592
zu,3室2厅碧水云天2期,,,115.0,,海淀,北京,海淀,万柳,5,,rent,18000.0,156.52173913043478
zu,5室3厅万城华府龙园,,,395.0,,海淀,北京,海淀,万柳,5,,rent,60000.0,151.8987341772152
zu,阳春光华枫树园 2室1卫1厅 91.83平精装修 1,,,91.0,,海淀,北京,海淀,万柳,5,,rent,13500.0,148.35164835164835
zu,3室2厅碧水云天2期,,,125.0,,海淀,北京,海淀,万柳,5,,rent,20000.0,160.0
zu,新起点嘉园3室1厅精装修,,,181.0,,海淀,北京,海淀,万柳,5,,rent,19000.0,104.97237569060773
zu,2室2厅万城华府龙园,,,150.0,,海淀,北京,海淀,万柳,5,,rent,25800.0,172.0
zu,5室3厅万城华府海园,,,380.0,,海淀,北京,海淀,万柳,5,,rent,90000.0,236.8421052631579
zu,2室1厅锋尚国际公寓,,,67.0,,海淀,北京,海淀,万柳,5,,rent,11500.0,171.6417910447761
zu,4室2厅万泉新新家园,,,248.0,,海淀,北京,海淀,万柳,5,,rent,35000.0,141.1290322580645
zu,涧桥泊屋4室2厅豪华装修,,,199.0,,海淀,北京,海淀,万柳,5,,rent,45000.0,226.13065326633165
zu,蜂鸟社区1室1厅精装修,,,52.0,,海淀,北京,海淀,万柳,5,,rent,6500.0,125.0
zu,涧桥泊屋3室2厅豪华装修,,,127.0,,海淀,北京,海淀,万柳,5,,rent,26000.0,204.7244094488189
zu,5室2厅万泉新新家园,,,313.0,,海淀,北京,海淀,万柳,5,,rent,59000.0,188.49840255591053
zu,1室1厅锋尚国际公寓,,,68.0,,海淀,北京,海淀,万柳,5,,rent,9000.0,132.35294117647058
zu,3室2厅碧水云天2期,,,171.0,,海淀,北京,海淀,万柳,5,,rent,25000.0,146.19883040935673
zu,蜂鸟社区 1室1卫1厅 45平精装修 5800元/月,,,45.0,,海淀,北京,海淀,万柳,5,,rent,5800.0,128.88888888888889
zu,万柳别墅+好房出租+装修保养好+5室3厅万城华府海园,,,380.0,,万柳,北京,海淀,万柳,5,,rent,90000.0,236.8421052631579
zu,3室2厅碧水云天2期,,,171.0,,海淀,北京,海淀,万柳,5,,rent,25000.0,146.19883040935673
zu,3室2厅碧水云天1期,,,137.0,,海淀,北京,海淀,万柳,5,,rent,20000.0,145.98540145985402
zu,5室3厅万城华府海园,,,378.0,,海淀,北京,海淀,万柳,5,,rent,100000.0,264.55026455026456
zu,涧桥泊屋4室2厅精装修,,,194.0,,海淀,北京,海淀,万柳,5,,rent,28000.0,144.3298969072165
zu,康桥水郡5室3厅精装修,,,410.0,,海淀,北京,海淀,万柳,5,,rent,90000.0,219.5121951219512
zu,5室3厅万城华府海园,,,380.0,,海淀,北京,海淀,万柳,5,,rent,90000.0,236.8421052631579
zu,精装修 视野开阔 随时看房 采光好 南北通透,,,395.0,,海淀,北京,海淀,万柳,5,,rent,60000.0,151.8987341772152
zu,3室2厅碧水云天1期,,,137.0,,海淀,北京,海淀,万柳,5,,rent,20000.0,145.98540145985402
zu,蜂鸟社区1室1厅精装修,,,47.0,,海淀,北京,海淀,万柳,5,,rent,6000.0,127.65957446808511
zu,"业主急租,全屋精装修,视野采光好,家具可配,可随时入",,,177.0,,海淀,北京,海淀,万柳,5,,rent,22000.0,124.29378531073446
zu,南北通透万柳书院3室2厅豪华装修,,,213.0,,万柳,北京,海淀,万柳,5,,rent,80000.0,375.5868544600939
zu,4室2厅碧水云天1期,,,178.0,,海淀,北京,海淀,万柳,5,,rent,28500.0,160.1123595505618
zu,3室2厅万泉新新家园,,,136.0,,海淀,北京,海淀,万柳,5,,rent,23000.0,169.11764705882354
zu,涧桥泊屋4室2厅精装修,,,194.0,,海淀,北京,海淀,万柳,5,,rent,28000.0,144.3298969072165
